id,name_en,name_ar,description_en,description_ar,category_en,category_ar
8973,Melon Givco 150/2**,Melon Givco 150/2**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6157,Melonal (Givaudan),Melonal (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6159,Menthone,Menthone,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7216,Menthyl Acetate (Natural),Menthyl Acetate (Natural),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9773,Metallic Saffron Essence (Fragrance),Metallic Saffron Essence (Fragrance),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9395,Methyl acetophenone para (Symrise),Methyl acetophenone para (Symrise),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8296,Methyl Anthranilate (50% in BB) **,Methyl Anthranilate (50% in BB) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6162,Methyl Benzoate,Methyl Benzoate,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6164,Methyl Cinnamate,Methyl Cinnamate,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7223,Methyl Cyclo Pentenolone,Methyl Cyclo Pentenolone,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6165,Methyl Diantilis® (Givaudan),Methyl Diantilis® (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
10009,Methyl Dihydro Jasmonate HC,Methyl Dihydro Jasmonate HC,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9500,Methyl Eugenol,Methyl Eugenol,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6166,Methyl Hexyl Ketone **,Methyl Hexyl Ketone **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9479,Methyl Ionone Alpha Extra (IFF) **,Methyl Ionone Alpha Extra (IFF) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9415,Methyl Ionone Beta Coeur (IFF) **,Methyl Ionone Beta Coeur (IFF) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9178,Methyl Ionone Gamma (Coeur) (IFF) **,Methyl Ionone Gamma (Coeur) (IFF) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6169,Methyl Isoeugenol,Methyl Isoeugenol,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6170,Methyl Laitone 10% in DPG (Givaudan),Methyl Laitone 10% in DPG (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6171,Methyl Pamplemousse (Givaudan),Methyl Pamplemousse (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8407,Methyl Phenyl Acetate (40% in BB) **,Methyl Phenyl Acetate (40% in BB) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7325,Methyl Salicylate,Methyl Salicylate,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9564,Methyl Tuberate,Methyl Tuberate,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6823,Methylbutyraldehyde - 1% in PG,Methylbutyraldehyde - 1% in PG,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6522,Milfoil/Yarrow - Dark Blue (United Kingdom) **,Milfoil/Yarrow - Dark Blue (United Kingdom) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8954,Milk Lactone,Milk Lactone,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8264,Mimosa - Key Accord **,Mimosa - Key Accord **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8181,Mimosa Olessence**,Mimosa Olessence**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9391,Mintonat (Symrise),Mintonat (Symrise),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9783,Modern Vanilla Essence (Fragrance),Modern Vanilla Essence (Fragrance),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5958,Muguet (Lily) - Key Accord,Muguet (Lily) - Key Accord,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9394,Muguet Alcohol (Symrise),Muguet Alcohol (Symrise),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6173,Muguet Aldehyde 50% in DEP (IFF),Muguet Aldehyde 50% in DEP (IFF),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9356,Muscarome (Synarome) **,Muscarome (Synarome) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6174,Muscenone® (Firmenich),Muscenone® (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9756,Muscone (Firmenich),Muscone (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8329,Musk Fragrance Oil (Premium),Musk Fragrance Oil (Premium),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6358,Musk Fragrance Oil**,Musk Fragrance Oil**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6176,Musk Ketone **,Musk Ketone **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6177,Musk R1 (Givaudan),Musk R1 (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6179,Myrac Aldehyde (IFF),Myrac Aldehyde (IFF),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6180,Myraldyl Acetate (Givaudan),Myraldyl Acetate (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8980,Myrcene (Natural) **,Myrcene (Natural) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8287,Myrcene **,Myrcene **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8338,Myrrh Fragrance Oil (Premium)**,Myrrh Fragrance Oil (Premium)**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6359,Myrrh Fragrance Oil **,Myrrh Fragrance Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8014,"Myrrh Oil, Somalia P&N","Myrrh Oil, Somalia P&N",Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6527,Myrtle - Linalool Type (Turkey) **,Myrtle - Linalool Type (Turkey) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9475,Myrtle Lemon (Australia),Myrtle Lemon (Australia),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9359,Mysoral (Synarome) **,Mysoral (Synarome) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8402,Mysore Wood Blend (Firmenich),Mysore Wood Blend (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6360,Nag Champa Fragrance Oil **,Nag Champa Fragrance Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9462,Narcisse Base (Firmenich),Narcisse Base (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9604,Narcotic Floral **,Narcotic Floral **,Fragrance ingredient.,Fragrance ingredient.,Floral,زهري
9405,Nectarate (IFF) **,Nectarate (IFF) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6181,Nectaryl (Givaudan),Nectaryl (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9536,Neofolione (Givaudan),Neofolione (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8486,Nerol,Nerol,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9233,Neroli - Tunisia (P&N) **,Neroli - Tunisia (P&N) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9995,Neroli & Orange Blossom,Neroli & Orange Blossom,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9232,Neroli (Multi-origin) **,Neroli (Multi-origin) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6362,Neroli Fragrance Oil **,Neroli Fragrance Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7414,Nerolidol,Nerolidol,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8465,Nerolidol (Natural) **,Nerolidol (Natural) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8097,Nerolione (Symrise) **,Nerolione (Symrise) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6182,Neryl Acetate JAX (IFF),Neryl Acetate JAX (IFF),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6531,Niaouli Cineole Type Madagascar **,Niaouli Cineole Type Madagascar **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9199,"Nonadienal (2-Trans, 6 CIS)","Nonadienal (2-Trans, 6 CIS)",Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8265,Nonadienal 1% (DPG),Nonadienal 1% (DPG),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9016,Nootkatone (Crystals) 98%,Nootkatone (Crystals) 98%,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9303,Nootkatone 10% TEC,Nootkatone 10% TEC,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7397,Norlimbanol® (Firmenich),Norlimbanol® (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9644,Nuezate (Bedoukian),Nuezate (Bedoukian),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6535,Nutmeg India **,Nutmeg India **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9069,Oakmoss Absolute (Robertet),خلاصة Oakmoss  (Robertet) مطلقة,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7733,Oakmoss Absolute 10% **,خلاصة Oakmoss  10% ** مطلقة,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9702,Oakmoss Firbest 50 MIP (Firmenich),Oakmoss Firbest 50 MIP (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6364,Oakmoss Fragrance Oil,Oakmoss Fragrance Oil,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8323,Oakmoss Fragrance Oil (Premium)**,Oakmoss Fragrance Oil (Premium)**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5960,Oakmoss Givco 214/3,Oakmoss Givco 214/3,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9310,Oakwood Absolute 50% TEC,خلاصة Oakwood  50% TEC مطلقة,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9494,Oakwood CO2 Extract **,Oakwood CO2 Extract **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9335,Oatmeal Essence (Fragrance) **,Oatmeal Essence (Fragrance) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6366,Ocean Scent Fragrance Oil**,Ocean Scent Fragrance Oil**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8599,Ocimene**,Ocimene**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6184,Okoumal® (Givaudan),Okoumal® (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
10243,Olibanum Absolute (Robertet) **,خلاصة Olibanum  (Robertet) ** مطلقة,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9969,Olibanum Resinoid,Olibanum (راتنجي),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6536,Opoponax (Sweet Myrrh),Opoponax (Sweet Myrrh),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9382,Opoponax Absolute,خلاصة Opoponax مطلقة,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6538,Orange Bitter - Italy**,Orange Bitter - Italy**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6540,Orange Blood - Italy**,Orange Blood - Italy**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6367,Orange Blossom Fragrance Oil,Orange Blossom Fragrance Oil,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8328,Orange Blossom Fragrance Oil (Premium),Orange Blossom Fragrance Oil (Premium),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9573,Orange Flower (Absolute) Blend**,خلاصة Orange Flower () Blend** مطلقة,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
10317,Orange Flower (Absolute) Pure**,خلاصة Orange Flower () Pure** مطلقة,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5961,Orange Flower (Neroli) - Key Accord **,Orange Flower (Neroli) - Key Accord **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8451,Orange Flower Ether (IFF),Orange Flower Ether (IFF),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8269,Orange Olessence **,Orange Olessence **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6543,Orange Sweet - USA**,Orange Sweet - USA**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6185,Orange Terpenes (Natural)**,Orange Terpenes (Natural)**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6186,Oranger Crystals (beta-naphthyl methyl ketone) **,Oranger Crystals (beta-naphthyl methyl ketone) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6368,Orchid Fragrance Oil **,Orchid Fragrance Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8267,Orcinyl 3 (Givaudan),Orcinyl 3 (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8268,Orcinyl 3 10% (TEC),Orcinyl 3 10% (TEC),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
10188,Orinox™ (PFW),Orinox™ (PFW),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8453,Orivone (IFF),Orivone (IFF),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8984,Orris Butter (15% Irones),Orris Butter (15% Irones),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9321,Orris Butter Artessence (Biolandes),Orris Butter Artessence (Biolandes),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8985,Orris Butter Tincture (20%)***,Orris Butter Tincture (20%)***,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9349,Orris Givco® 204/20**,Orris Givco® 204/20**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7696,Orris Tincture (France) - 10% Resinoid ***,Orris Tincture (France) - 10%  *** (راتنجي),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6239,Ortho tertiary-butyl cyclohexyl acetate**,Ortho tertiary-butyl cyclohexyl acetate**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8300,Osmanthus Absolute (P&N),خلاصة Osmanthus  (P&N) مطلقة,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9243,Oud Anokha (Firmenich)**,Oud Anokha (Firmenich)**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9250,Oud Assafi™ (5% in TEC),Oud Assafi™ (5% in TEC),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9236,Oud Assafi™ (Firmenich),Oud Assafi™ (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9242,Oud Maleki (Firmenich) **,Oud Maleki (Firmenich) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9940,Oud Oliffac (IFF) **,Oud Oliffac (IFF) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9241,Oud Samrat (Firmenich)**,Oud Samrat (Firmenich)**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5963,Oud Synth 10760 E (Firmenich) **,Oud Synth 10760 E (Firmenich) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6188,Oxyoctaline Formate (Givaudan),Oxyoctaline Formate (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9406,Ozofleur (IFF) **,Ozofleur (IFF) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6550,Palmarosa India,Palmarosa India,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8988,Palo Santo - Key Accord,Palo Santo - Key Accord,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9909,Pamplefleur® (IFF) **,Pamplefleur® (IFF) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6369,Papaya Fragrance Oil,Papaya Fragrance Oil,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9323,Paprika INCO 5 (Biolandes),Paprika INCO 5 (Biolandes),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8989,Para Cymene (Natural)**,Para Cymene (Natural)**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6189,Para Cymene**,Para Cymene**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6192,Para-cresyl acetate,Para-cresyl acetate,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6193,Para-cresyl methyl ether,Para-cresyl methyl ether,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7394,Paradisamide® (Givaudan),Paradisamide® (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6370,Passion Flower Fragrance Oil **,Passion Flower Fragrance Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8583,Passion Fruit Base (Firmenich),Passion Fruit Base (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6552,Patchouli (Dark) Indonesia **,Patchouli (Dark) Indonesia **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9396,Patchouli Absolute,خلاصة الباتشولي مطلقة,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8120,Patchouli Fractions,Patchouli Fractions,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6371,Patchouli Fragrance Oil**,Patchouli Fragrance Oil**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
10032,Patchoulol Crystals **,Patchoulol Crystals **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5964,Peach - Key Accord (Fragrance),Peach - Key Accord (Fragrance),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8272,Peach (Natural) w/o Acetaldehyde - Fragrance,Peach (Natural) w/o Acetaldehyde - Fragrance,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6372,Peach Fragrance Oil,Peach Fragrance Oil,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5965,Pear - Key Accord (Fragrance)**,Pear - Key Accord (Fragrance)**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9379,Pear Essence (Natural) - Fragrance **,Pear Essence (Natural) - Fragrance **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6373,Pear Fragrance Oil **,Pear Fragrance Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6082,Pentalide (Macrolide Supra) (K),Pentalide (Macrolide Supra) (K),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8313,Peomosa (IFF),Peomosa (IFF),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6194,Peonile® (Givaudan),Peonile® (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6374,Peony Fragrance Oil **,Peony Fragrance Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9381,Pepper Sichuan (CO2 Extract) **,Pepper Sichuan (CO2 Extract) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7616,Peppermint Fragrance Oil,Peppermint Fragrance Oil,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6557,Peppermint India **,Peppermint India **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8015,Peru Balsam Oil Rectified P&N**,Peru Balsam Oil Rectified P&N**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9663,Petitgrain Mandarin (Egypt) **,Petitgrain Mandarin (Egypt) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6567,Petitgrain Paraguay**,Petitgrain Paraguay**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6195,Pharaone® 10% in DPG (Givaudan),Pharaone® 10% in DPG (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8485,Phellandrene Alpha (Natural)**,Phellandrene Alpha (Natural)**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6196,Phenethyl acetate a.k.a Phenyl Ethyl Acetate,Phenethyl acetate a.k.a Phenyl Ethyl Acetate,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6198,Phenethyl Benzoate (Phenyl Ethyl Benzoate)**,Phenethyl Benzoate (Phenyl Ethyl Benzoate)**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6199,Phenethyl Propionate,Phenethyl Propionate,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6200,Phenoxy Ethyl Iso Butyrate (IFF),Phenoxy Ethyl Iso Butyrate (IFF),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6201,Phenyl Acetaldehyde 50%,Phenyl Acetaldehyde 50%,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6202,Phenyl Acetaldehyde Dimethyl Acetal (PADMA) - Viridine,Phenyl Acetaldehyde Dimethyl Acetal (PADMA) - Viridine,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6197,Phenyl Ethyl Alcohol,Phenyl Ethyl Alcohol,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7681,Phenyl Ethyl Alcohol (Natural),Phenyl Ethyl Alcohol (Natural),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9978,Phenyl Ethyl Formate,Phenyl Ethyl Formate,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6203,Phenyl Ethyl Phenyl Acetate - Replacer 40% **,Phenyl Ethyl Phenyl Acetate - Replacer 40% **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9628,Phenyl Ethyl Salicylate (Crystals),Phenyl Ethyl Salicylate (Crystals),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8535,Phenyl Hexanol,Phenyl Hexanol,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6204,Phenyl Propyl Alcohol a.k.a hydrocinnamyl alcohol,Phenyl Propyl Alcohol a.k.a hydrocinnamyl alcohol,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6206,Phenylacetic acid (Natural) 40% in BB **,Phenylacetic acid (Natural) 40% in BB **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6207,Phytol,Phytol,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6375,Pikaki Fragrance Oil **,Pikaki Fragrance Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5966,Pina Colada - Key Accord (Fragrance) **,Pina Colada - Key Accord (Fragrance) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8069,Pine Needle (Hungary) **,Pine Needle (Hungary) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9535,Pineapple Essence (Natural) - Fragrance **,Pineapple Essence (Natural) - Fragrance **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6377,Pineapple Fragrance Oil,Pineapple Fragrance Oil,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8016,Pink Peppercorn Oil P&N**,Pink Peppercorn Oil P&N**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8974,Pino Acetaldehyde (IFF),Pino Acetaldehyde (IFF),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9166,Plumeria - Key accord **,Plumeria - Key accord **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6378,Plumeria Fragrance Oil **,Plumeria Fragrance Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8955,Poivrol®  (Symrise),Poivrol®  (Symrise),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6335,Polynesian Hibiscus Fragrance Oil **,Polynesian Hibiscus Fragrance Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8029,Polysantol® (Firmenich),Polysantol® (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6379,Pomegranate Fragrance Oil **,Pomegranate Fragrance Oil **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6380,Powder Fragrance Oil**,Powder Fragrance Oil**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6208,Precyclemone B (IFF),Precyclemone B (IFF),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6209,Prenyl Acetate **,Prenyl Acetate **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9819,Prismantol (IFF) **,Prismantol (IFF) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9635,Propionic Acid **,Propionic Acid **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9384,Prunella (Firmenich),Prunella (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8515,Pulegone Dextro (Natural),Pulegone Dextro (Natural),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8344,Pumpkin Spice Maple Fragrance Oil (Premium),Pumpkin Spice Maple Fragrance Oil (Premium),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6211,Pyralone (Givaudan),Pyralone (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7525,Pyroprunat,Pyroprunat,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6381,Rain Fragrance Oil**,Rain Fragrance Oil**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9228,Raspberry Essence (Natural) **,Raspberry Essence (Natural) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6382,Raspberry Fragrance Oil**,Raspberry Fragrance Oil**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6829,Raspberry Ketone - 10% in PG,Raspberry Ketone - 10% in PG,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6213,Raspberry ketone (raspberry crystals),Raspberry ketone (raspberry crystals),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
5932,Red Apple - Key Accord (Fragrance) **,Red Apple - Key Accord (Fragrance) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8356,Red Fruit - Key Accord**,Red Fruit - Key Accord**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8347,Red Pine **,Red Pine **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
7225,Rhodinol 70,Rhodinol 70,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6214,Rhubafuran (Givaudan),Rhubafuran (Givaudan),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8903,Rhubofix® (Firmenich),Rhubofix® (Firmenich),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8902,Rhumacetal,Rhumacetal,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9534,Ribes Mercaptan (1% in TEC),Ribes Mercaptan (1% in TEC),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9611,Rich Amber,Rich Amber,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9603,Rich Floral,Rich Floral,Fragrance ingredient.,Fragrance ingredient.,Floral,زهري
9612,Rich Woods **,Rich Woods **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8082,Romandolide® (Firmenich) **,Romandolide® (Firmenich) **,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6215,Rosalva (IFF),Rosalva (IFF),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9204,Rosamusk BHT (IFF),Rosamusk BHT (IFF),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
8904,Rosaphen® (Symrise),Rosaphen® (Symrise),Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
9169,Rose - Absolute (Blend),خلاصة Rose -  (Blend) مطلقة,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6803,Rose - Key Accord**,Rose - Key Accord**,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6216,Rose Crystals,Rose Crystals,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
6384,Rose Fragrance Oil,Rose Fragrance Oil,Fragrance ingredient.,Fragrance ingredient.,Others,أخرى
